id,question,answers,label
683709,"What are the stops on the route that goes to PIR MEHR ALI SHAH STOP
","{'answer_start': [9485], 'text': ['KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
683692,"What are the stops on the route that goes to SHAH KAHLID
","{'answer_start': [9484], 'text': ['""KHANA PUL, GULZAR-E-QUAID, SHAH KAHLID, OLD AIRPORT, JINNAH PARK, CMH, HARLEY STREET, BAKRA MANDI, KALMA CHOWK, DHAMIAL ROAD GHULSHAN IQBAL, CHAKRI ROAD, PIR MEHR ALI SHAH STOP""']}",Transport
683729,"What is the contact number for the driver of the bus that goes to CMH
","{'answer_start': [9910], 'text': ['0315-5529615']}",Transport
683725,"What is the contact number for the driver of the bus that goes to DHAMIAL ROAD GHULSHAN IQBAL
","{'answer_start': [9910], 'text': ['0315-5529615']}",Transport
683733,"What is the contact number for the driver of the bus that goes to GULZAR-E-QUAID
","{'answer_start': [9910], 'text': ['0315-5529615']}",Transport
683683,"What is the route number for the bus that goes to TARLAI
","{'answer_start': [4627], 'text': ['Route 42']}",Transport
683700,"What is the vehicle number for the bus that goes to  BAKRA MANDI
","{'answer_start': [9663], 'text': ['GJ-793']}",Transport
683697,"What is the vehicle number for the bus that goes to CHAKRI ROAD
","{'answer_start': [9670], 'text': ['GJ-793']}",Transport
683708,"What is the vehicle number for the bus that goes to Chakri road, Rawalpindi
","{'answer_start': [9684], 'text': ['GJ-793']}",Transport
683702,"What is the vehicle number for the bus that goes to CMH
","{'answer_start': [9670], 'text': ['GJ-793']}",Transport
683698,"What is the vehicle number for the bus that goes to DHAMIAL ROAD GHULSHAN IQBAL
","{'answer_start': [9670], 'text': ['GJ-793']}",Transport
683706,"What is the vehicle number for the bus that goes to GULZAR-E-QUAID
","{'answer_start': [9677], 'text': ['GJ-793']}",Transport
683701,"What is the vehicle number for the bus that goes to HARLEY STREET
","{'answer_start': [9677], 'text': ['GJ-793']}",Transport
683703,"What is the vehicle number for the bus that goes to JINNAH PARK
","{'answer_start': [9677], 'text': ['GJ-793']}",Transport
683699,"What is the vehicle number for the bus that goes to  KALMA CHOWK
","{'answer_start': [9677], 'text': ['GJ-793']}",Transport
683707,"What is the vehicle number for the bus that goes to KHANA PUL
","{'answer_start': [9684], 'text': ['GJ-793']}",Transport
683704,"What is the vehicle number for the bus that goes to OLD AIRPORT
","{'answer_start': [9691], 'text': ['GJ-793']}",Transport
683696,"What is the vehicle number for the bus that goes to PIR MEHR ALI SHAH STOP
","{'answer_start': [9698], 'text': ['GJ-793']}",Transport
683705,"What is the vehicle number for the bus that goes to SHAH KAHLID
","{'answer_start': [96804], 'text': ['GJ-793']}",Transport
683680,"Who is the driver for Route 43?
","{'answer_start': [6989], 'text': ['Yasir Irfan']}",Transport
683727,"What is the contact number for the driver of the bus that goes to  BAKRA MANDI
","{'answer_start': [9910], 'text': ['0315-5529615']}",Transport
683728,"What is the contact number for the driver of the bus that goes to HARLEY STREET
","{'answer_start': [9910], 'text': ['0315-5529615']}",Transport
683730,"What is the contact number for the driver of the bus that goes to JINNAH PARK
","{'answer_start': [9910], 'text': ['0315-5529615']}",Transport
683723,"What is the contact number for the driver of the bus that goes to PIR MEHR ALI SHAH STOP
","{'answer_start': [9910], 'text': ['0315-5529615']}",Transport
683732,"What is the contact number for the driver of the bus that goes to SHAH KAHLID
","{'answer_start': [9910], 'text': ['0315-5529615']}",Transport
683722,"What is the route number for the bus that goes to Chakri road, Rawalpindi
","{'answer_start': [9923], 'text': ['Route 43']}",Transport
683720,"What is the route number for the bus that goes to GULZAR-E-QUAID
","{'answer_start': [9941], 'text': ['Route 43']}",Transport
683717,"What is the route number for the bus that goes to JINNAH PARK
","{'answer_start': [90959], 'text': ['Route 43']}",Transport
683721,"What is the route number for the bus that goes to KHANA PUL
","{'answer_start': [9950], 'text': ['Route 43']}",Transport
683718,"What is the route number for the bus that goes to OLD AIRPORT
","{'answer_start': [9923], 'text': ['Route 43']}",Transport
683731,"What is the vehicle number for the bus that goes to OLD AIRPORT
","{'answer_start': [9747], 'text': ['GJ-793']}",Transport
683739,"What is the route number for the bus that goes to PIR MEHR ALI SHAH STOP
","{'answer_start': [10031], 'text': ['Route 43']}",Transport
683743,"What is the route number for the bus that goes to  KALMA CHOWK
","{'answer_start': [10013], 'text': ['Route 43']}",Transport
683745,"What is the route number for the bus that goes to HARLEY STREET
","{'answer_start': [10004], 'text': ['Route 43']}",Transport
683742,"What is the route number for the bus that goes to DHAMIAL ROAD GHULSHAN IQBAL
","{'answer_start': [9995], 'text': ['Route 43']}",Transport
683746,"What is the route number for the bus that goes to CMH
","{'answer_start': [10013], 'text': ['Route 43']}",Transport
683741,"What is the route number for the bus that goes to CHAKRI ROAD
","{'answer_start': [10022], 'text': ['Route 43']}",Transport
683744,"What is the route number for the bus that goes to  BAKRA MANDI
","{'answer_start': [10031], 'text': ['Route 43']}",Transport
683726,"What is the contact number for the driver of the bus that goes to  KALMA CHOWK
","{'answer_start': [9793], 'text': ['0315-5529615']}",Transport
683810,"What is the contact number for the driver of the bus that goes to HARLEY STREET
","{'answer_start': [11267], 'text': ['0300-6060388']}",Transport
6083759,"What is the vehicle number for the bus that goes to BARAF KHANA
","{'answer_start': [11186], 'text': ['GA-951']}",Transport
683761,"What is the vehicle number for the bus that goes to BAKRA MANDI
","{'answer_start': [11186], 'text': ['GA-951']}",Transport
683779,"What is the vehicle number for Route 44?
","{'answer_start': [11193], 'text': ['GA-951']}",Transport
683782,"What is the route number for the bus with vehicle number GA-951?
","{'answer_start': [10198], 'text': ['Route 44']}",Transport
683784,"What is the name of the driver for the bus with vehicle number GA-951?
","{'answer_start': [10171], 'text': ['Syed Ali Raza']}",Transport
683776,"What is the name of the driver for the bus that goes to Misrial Road, Rawalpindi
","{'answer_start': [10428], 'text': ['Syed Ali Raza']}",Transport
683771,"What is the name of the driver for the bus that goes to MISRIAL CHOWK
","{'answer_start': [10414], 'text': ['Syed Ali Raza']}",Transport
683775,"What is the name of the driver for the bus that goes to HARLEY STREET
","{'answer_start': [10414], 'text': ['Syed Ali Raza']}",Transport
683773,"What is the name of the driver for the bus that goes to DHOEK SYEDAN
","{'answer_start': [10400], 'text': ['Syed Ali Raza']}",Transport
683772,"What is the name of the driver for the bus that goes to BARAF KHANA
","{'answer_start': [10428], 'text': ['Syed Ali Raza']}",Transport
683774,"What is the name of the driver for the bus that goes to BAKRA MANDI
","{'answer_start': [10414], 'text': ['Syed Ali Raza']}",Transport
683783,"What is the contact number for the driver of the bus with vehicle number GA-951?
","{'answer_start': [10207], 'text': ['0300-6060388']}",Transport
683781,"What is the contact number for the driver of Route 44?
","{'answer_start': [10207], 'text': ['0300-6060388']}",Transport
683770,"What are the stops on the route that goes to Misrial Road, Rawalpindi
","{'answer_start': [10234], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683764,"What are the stops on the route that goes to MISRIAL CHOWK
","{'answer_start': [10234], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683769,"What are the stops on the route that goes to HARLEY STREET
","{'answer_start': [10234], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683766,"What are the stops on the route that goes to DHOEK SYEDAN
","{'answer_start': [10234], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683765,"What are the stops on the route that goes to BARAF KHANA
","{'answer_start': [10234], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683767,"What are the stops on the route that goes to BAKRA MANDI
","{'answer_start': [10234], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683777,"What are the stops on the route for the bus with vehicle number GA-951?
","{'answer_start': [10234], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683778,"What are the stops on Route 44?
","{'answer_start': [10234], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683760,"What is the vehicle number for the bus that goes to DHOEK SYEDAN
","{'answer_start': [10164], 'text': ['GA-951']}",Transport
683762,"What is the vehicle number for the bus that goes to HARLEY STREET
","{'answer_start': [11193], 'text': ['GA-951']}",Transport
683763,"What is the vehicle number for the bus that goes to Misrial Road, Rawalpindi
","{'answer_start': [101207], 'text': ['GA-951']}",Transport
683780,"Who is the driver for Route 44?
","{'answer_start': [10428], 'text': ['Syed Ali Raza']}",Transport
683786,"What is the name of the driver for the bus that goes to ARSLAN TOWN
","{'answer_start': [11862], 'text': ['Masood Iqbal']}",Transport
683792,"What is the contact number for the driver of the bus with vehicle number GA-951?
","{'answer_start': [11280], 'text': ['0300-6060388']}",Transport
683809,"What is the contact number for the driver of the bus that goes to Misrial Road, Rawalpindi
","{'answer_start': [11267], 'text': ['0300-6060388']}",Transport
683804,"What is the contact number for the driver of the bus that goes to MISRIAL CHOWK
","{'answer_start': [11254], 'text': ['0300-6060388']}",Transport
683806,"What is the contact number for the driver of the bus that goes to DHOEK SYEDAN
","{'answer_start': [11254], 'text': ['0300-6060388']}",Transport
683805,"What is the contact number for the driver of the bus that goes to BARAF KHANA
","{'answer_start': [11293], 'text': ['0300-6060388']}",Transport
683807,"What is the contact number for the driver of the bus that goes to BAKRA MANDI
","{'answer_start': [112504], 'text': ['0300-6060388']}",Transport
683794,"What is the contact number for the driver of Route 44?
","{'answer_start': [11280], 'text': ['0300-6060388']}",Transport
683790,"What are the stops on the route for the bus with vehicle number GA-951?
","{'answer_start': [11062], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683797,"What are the stops on Route 44?
","{'answer_start': [110602], 'text': ['""HARLEY STREET, BAKRA MANDI, DHOEK SYEDAN, BARAF KHANA, MISRIAL CHOWK- & MORNING:-MISRIAL CHOWK, BARAF KHANA, DHOKE SYEDAN""']}",Transport
683785,"What is the name of the driver for the bus that goes to KHANA PULL
","{'answer_start': [11584], 'text': ['Masood Iqbal']}",Transport
683789,"What is the name of the driver for the bus that goes to Sadiqabad Rawalpindi
","{'answer_start': [11584], 'text': ['Masood Iqbal']}",Transport
683787,"What is the name of the driver for the bus that goes to SHAHEEN TOWN
","{'answer_start': [11862], 'text': ['Masood Iqbal']}",Transport
683788,"What is the name of the driver for the bus that goes to THANDA PANI
","{'answer_start': [11862], 'text': ['Masood Iqbal']}",Transport
6083791,"What is the name of the driver for the bus with vehicle number GA-951?
","{'answer_start': [10171], 'text': ['Syed Ali Raza']}",Transport
683801,"What is the route number for the bus that goes to BAKRA MANDI
","{'answer_start': [11315], 'text': ['Route 44']}",Transport
683799,"What is the route number for the bus that goes to BARAF KHANA
","{'answer_start': [11333], 'text': ['Route 44']}",Transport
683800,"What is the route number for the bus that goes to DHOEK SYEDAN
","{'answer_start': [11306], 'text': ['Route 44']}",Transport
683802,"What is the route number for the bus that goes to HARLEY STREET
","{'answer_start': [11306], 'text': ['Route 44']}",Transport
683798,"What is the route number for the bus that goes to MISRIAL CHOWK
","{'answer_start': [11306], 'text': ['Route 44']}",Transport
683803,"What is the route number for the bus that goes to Misrial Road, Rawalpindi
","{'answer_start': [11315], 'text': ['Route 44']}",Transport
683793,"What is the route number for the bus with vehicle number GA-951?
","{'answer_start': [11306], 'text': ['Route 44']}",Transport
6837960,"What is the vehicle number for Route 44?
","{'answer_start': [11221], 'text': ['GA-951']}",Transport
683795,"Who is the driver for Route 44?
","{'answer_start': [10428], 'text': ['Syed Ali Raza']}",Transport
647133,Where does Route 41 start and end?,"{'answer_start': [263], 'text': ['It starts from sultana foundation and ends at khayaban Sir Syed']}",Transport
647131,Who is the driver for Route 41?,"{'answer_start': [235], 'text': ['Sajid Ali Khan']}",Transport
647142,What is the route number for the bus that goes to TRALI ADDA,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647153,What is the route number for the bus that goes to  T.B HOSPITAL,"{'answer_start': [462], 'text': ['Route 41']}",Transport
647148,What is the route number for the bus that goes to  NATIONAL MARKET,"{'answer_start': [462], 'text': ['Route 41']}",Transport
647149,What is the route number for the bus that goes to KALI TANKI,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647144,What is the route number for the bus that goes to HAJI CHOWK,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647154,What is the route number for the bus that goes to  CHUNGI NO.4,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647147,What is the route number for the bus that goes to CHANDNI CHOWK,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647146,What is the route number for the bus that goes to CHANDNI CHOWK,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647145,What is the route number for the bus that goes to BILAL HOSPITAL,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647152,What is the route number for the bus that goes to ASGHAR MALL,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647150,What is the route number for the bus that goes to ASGHAR MALL,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647143,What is the route number for the bus that goes to 08 NO.CHUNGI,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647167,What is the contact number for the driver of the bus that goes to 08 NO.CHUNGI,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647163,What is the contact number for the driver of the bus that goes to BURMA,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647168,What is the contact number for the driver of the bus that goes to HAJI CHOWK,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647164,What is the contact number for the driver of the bus that goes to KHANA,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647165,What is the contact number for the driver of the bus that goes to KHANA,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647161,What is the contact number for the driver of the bus that goes to rawalpindi,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647162,What is the contact number for the driver of the bus that goes to sultana foundation,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647166,What is the contact number for the driver of the bus that goes to TRALI ADDA,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647157,What is the route number for the bus that goes to  CHEEMA PLAZA,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647158,What is the route number for the bus that goes to GOLDEN CNG,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647159,What is the route number for the bus that goes to  KHAYABAN.SIR SYED,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647160,What is the route number for the bus that goes to  KHAYABAN.SIR SYED,"{'answer_start': [471], 'text': ['Route 41']}",Transport
647177,What is the contact number for the driver of the bus that goes to  NATIONAL MARKET,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647184,What is the contact number for the driver of the bus that goes to  KHAYABAN.SIR SYED,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647178,What is the contact number for the driver of the bus that goes to KALI TANKI,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647183,What is the contact number for the driver of the bus that goes to GOLDEN CNG,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647181,What is the contact number for the driver of the bus that goes to  CHUNGI NO.4,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647182,What is the contact number for the driver of the bus that goes to  CHEEMA PLAZA,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647176,What is the contact number for the driver of the bus that goes to CHANDNI CHOWK,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647175,What is the contact number for the driver of the bus that goes to BILAL HOSPITAL,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647180,What is the contact number for the driver of the bus that goes to ASGHAR MALL,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647179,What is the contact number for the driver of the bus that goes to ASGHAR MALL,"{'answer_start': [480], 'text': ['0300-9137948']}",Transport
647279,What is the name of the driver for the bus that goes to KHAYABAN.SIR SYED,"{'answer_start': [1064], 'text': ['Sajid Ali Khan']}",Transport
647266,What is the name of the driver for the bus that goes to KHANA,"{'answer_start': [1049], 'text': ['Sajid Ali Khan']}",Transport
647249,What is the vehicle number for the bus that goes to TRALI ADDA,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647246,What is the vehicle number for the bus that goes to sultana foundation,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647245,What is the vehicle number for the bus that goes to rawalpindi,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647255,What is the vehicle number for the bus that goes to  NATIONAL MARKET,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647248,What is the vehicle number for the bus that goes to KHANA,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647254,What is the vehicle number for the bus that goes to CHANDNI CHOWK,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647251,What is the vehicle number for the bus that goes to HAJI CHOWK,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647247,What is the vehicle number for the bus that goes to BURMA,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647253,What is the vehicle number for the bus that goes to BILAL HOSPITAL,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647252,What is the vehicle number for the bus that goes to BILAL HOSPITAL,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647250,What is the vehicle number for the bus that goes to 08 NO.CHUNGI,"{'answer_start': [701], 'text': ['MIB-2673']}",Transport
647258,What is the vehicle number for the bus that goes to  T.B HOSPITAL,"{'answer_start': [845], 'text': ['MIB-2673']}",Transport
647262,What is the vehicle number for the bus that goes to KHAYABAN.SIR SYED,"{'answer_start': [845], 'text': ['MIB-2673']}",Transport
647256,What is the vehicle number for the bus that goes to KALI TANKI,"{'answer_start': [845], 'text': ['MIB-2673']}",Transport
647261,What is the vehicle number for the bus that goes to GOLDEN CNG,"{'answer_start': [845], 'text': ['MIB-2673']}",Transport
647259,What is the vehicle number for the bus that goes to  CHUNGI NO.4,"{'answer_start': [845], 'text': ['MIB-2673']}",Transport
647260,What is the vehicle number for the bus that goes to  CHEEMA PLAZA,"{'answer_start': [845], 'text': ['MIB-2673']}",Transport
647257,What is the vehicle number for the bus that goes to ASGHAR MALL,"{'answer_start': [845], 'text': ['MIB-2673']}",Transport
647263,What is the name of the driver for the bus that goes to sultana foundation,"{'answer_start': [854], 'text': ['Sajid Ali Khan']}",Transport
647264,What is the name of the driver for the bus that goes to BURMA,"{'answer_start': [854], 'text': ['Sajid Ali Khan']}",Transport
647267,What is the name of the driver for the bus that goes to TRALI ADDA,"{'answer_start': [1094], 'text': ['Sajid Ali Khan']}",Transport
647275,What is the name of the driver for the bus that goes to  T.B HOSPITAL,"{'answer_start': [1094], 'text': ['Sajid Ali Khan']}",Transport
647265,What is the name of the driver for the bus that goes to rawalpindi,"{'answer_start': [1064], 'text': ['Sajid Ali Khan']}",Transport
647272,What is the name of the driver for the bus that goes to  NATIONAL MARKET,"{'answer_start': [1064], 'text': ['Sajid Ali Khan']}",Transport
647273,What is the name of the driver for the bus that goes to KALI TANKI,"{'answer_start': [1049], 'text': ['Sajid Ali Khan']}",Transport
647278,What is the name of the driver for the bus that goes to GOLDEN CNG,"{'answer_start': [1064], 'text': ['Sajid Ali Khan']}",Transport
647276,What is the name of the driver for the bus that goes to  CHUNGI NO.4,"{'answer_start': [1049], 'text': ['Sajid Ali Khan']}",Transport
647277,What is the name of the driver for the bus that goes to  CHEEMA PLAZA,"{'answer_start': [1049], 'text': ['Sajid Ali Khan']}",Transport
647271,What is the name of the driver for the bus that goes to CHANDNI CHOWK,"{'answer_start': [1064], 'text': ['Sajid Ali Khan']}",Transport
647270,What is the name of the driver for the bus that goes to BILAL HOSPITAL,"{'answer_start': [1049], 'text': ['Sajid Ali Khan']}",Transport
647274,What is the name of the driver for the bus that goes to ASGHAR MALL,"{'answer_start': [1064], 'text': ['Sajid Ali Khan']}",Transport
647268,What is the name of the driver for the bus that goes to 08 NO.CHUNGI,"{'answer_start': [1094], 'text': ['Sajid Ali Khan']}",Transport
661403,What are the stops on Route 41?,"{'answer_start': [8], 'text': ['""SULTANA FOUNDATION, BURMA, KHANA, TRALI ADDA, 08 NO.CHUNGI, HAJI CHOWK, BILAL HOSPITAL, CHANDNI CHOWK, NATIONAL MARKET, KALI TANKI, ASGHAR MALL, T.B HOSPITAL, CHUNGI NO.4, CHEEMA PLAZA, GOLDEN CNG, KHAYABAN.SIR SYED""']}",Transport
664235,Is there any need of transportation pass?,"{'answer_start': [51177], 'text': ['""No, you don\'t need a transportation pass. Your student card is sufficient for you to use the transportation services. However, once you have availed the transportation services, your name will be registered by the transport management under a specific bus number for attendance purposes.""']}",Transport
664244,Is transport facility free?,"{'answer_start': [50833], 'text': ['""If you are a day-scholar, then you will have to pay R.s 15,000 to avail transport facility daily. For residents of hostels, the transport charges are accommodated in the semester fees (this fees is smaller because of less consumption). No one wants to go out so far daily. Usually, when students go to their homes, they avail this transport.""']}",Transport
664245,Is there any transport facility in PIEAS? ,"{'answer_start': [50472], 'text': ['""Yes, there is a transport facility. PIEASï¿½ buses depart at 2 pm and 4 pm from PIEAS. The buses usually go to Faizabad or Islamabad city or Saddar. Their daily schedule can be checked in the morning at PIEAS reception. They also bring the students back to PIEAS at 7:30 pm (Monday to Friday during odd days only) and 8 pm (on Sunday) from Faizabad and Saddar.""']}",Transport
664309,"What is the contact number for the driver of the bus that goes to Old airport road, Peshawar Road
","{'answer_start': [47892], 'text': ['0333-5786592']}",Transport
684155,"What is the route number for the bus that goes to HIGHWAY
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684152,"What is the route number for the bus that goes to HAROON CHOWK
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684154,"What is the route number for the bus that goes to KURRI ROAD
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684151,"What is the route number for the bus that goes to DHOKE ALI AKBER
","{'answer_start': [16112], 'text': ['Route 45']}",Transport
684040,"What are the stops on the route that goes to IRAN ROAD
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684065,"What is the name of the driver for the bus that goes to MUZAMIL TOWN
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684048,"What are the stops on the route that goes to HIGHWAY
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684046,"What are the stops on the route that goes to HAROON CHOWK
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684045,"What are the stops on the route that goes to DHOKE ALI AKBER
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684050,"What are the stops on the route that goes to ARSLAN TOWN
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684049,"What are the stops on the route that goes to KHANA PULL
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684073,"What is the name of the driver for the bus that goes to REHMANABAD
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684064,"What is the name of the driver for the bus that goes to SADIQABAD CHOWK
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684058,"What is the name of the driver for the bus that goes to SAIDPURE ROAD
","{'answer_start': [12044], 'text': ['Masood Iqbal']}",Transport
684078,"What is the name of the driver for the bus that goes to TRANSFORMER CHOWK
","{'answer_start': [12070], 'text': ['Masood Iqbal']}",Transport
684047,"What are the stops on the route that goes to KURRI ROAD
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684044,"What are the stops on the route that goes to MUZAMIL TOWN
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
684042,"What are the stops on the route that goes to SADIQABAD CHOWK
","{'answer_start': [12083], 'text': ['""THANDA PANI, SHAHEEN TOWN, ARSLAN TOWN,KHANA PULL, HIGHWAY, KURRI ROAD, HAROON CHOWK, DHOKE ALI AKBER, MUZAMIL TOWN, TRANSFORMER CHOWK, SADIQABAD CHOWK, IRAN ROAD,REHMANABAD, 6TH ROAD, HAIDERY CHOWK, SAIDPURE ROAD.""']}",Transport
